Entity,Code,Year,Age of electoral democracy
Andorra,AND,1874,one-party autocracy
Andorra,AND,1875,one-party autocracy
Andorra,AND,1876,one-party autocracy
Andorra,AND,1877,one-party autocracy
Andorra,AND,1878,one-party autocracy
Andorra,AND,1879,one-party autocracy
Andorra,AND,1880,one-party autocracy
Andorra,AND,1881,one-party autocracy
Andorra,AND,1882,one-party autocracy
Andorra,AND,1883,one-party autocracy
Andorra,AND,1884,one-party autocracy
Andorra,AND,1885,one-party autocracy
Andorra,AND,1886,one-party autocracy
Andorra,AND,1887,one-party autocracy
Andorra,AND,1888,one-party autocracy
Andorra,AND,1889,one-party autocracy
Andorra,AND,1890,one-party autocracy
Andorra,AND,1891,one-party autocracy
Andorra,AND,1892,one-party autocracy
Andorra,AND,1893,one-party autocracy
Andorra,AND,1894,one-party autocracy
Andorra,AND,1895,one-party autocracy
Andorra,AND,1896,one-party autocracy
Andorra,AND,1897,one-party autocracy
Andorra,AND,1898,one-party autocracy
Andorra,AND,1899,one-party autocracy
Andorra,AND,1900,one-party autocracy
Andorra,AND,1901,one-party autocracy
Andorra,AND,1902,one-party autocracy
Andorra,AND,1903,one-party autocracy
Andorra,AND,1904,one-party autocracy
Andorra,AND,1905,one-party autocracy
Andorra,AND,1906,one-party autocracy
Andorra,AND,1907,one-party autocracy
Andorra,AND,1908,one-party autocracy
Andorra,AND,1909,one-party autocracy
Andorra,AND,1910,one-party autocracy
Andorra,AND,1911,one-party autocracy
Andorra,AND,1912,one-party autocracy
Andorra,AND,1913,one-party autocracy
Andorra,AND,1914,one-party autocracy
Andorra,AND,1915,one-party autocracy
Andorra,AND,1916,one-party autocracy
Andorra,AND,1917,one-party autocracy
Andorra,AND,1918,one-party autocracy
Andorra,AND,1919,one-party autocracy
Andorra,AND,1920,one-party autocracy
Andorra,AND,1921,one-party autocracy
Andorra,AND,1922,one-party autocracy
Andorra,AND,1923,one-party autocracy
Andorra,AND,1924,one-party autocracy
Andorra,AND,1925,one-party autocracy
Andorra,AND,1926,one-party autocracy
Andorra,AND,1927,one-party autocracy
Andorra,AND,1928,one-party autocracy
Andorra,AND,1929,one-party autocracy
Andorra,AND,1930,one-party autocracy
Andorra,AND,1931,one-party autocracy
Andorra,AND,1932,one-party autocracy
Andorra,AND,1933,one-party autocracy
Andorra,AND,1934,one-party autocracy
Andorra,AND,1935,one-party autocracy
Andorra,AND,1936,one-party autocracy
Andorra,AND,1937,one-party autocracy
Andorra,AND,1938,one-party autocracy
Andorra,AND,1939,one-party autocracy
Andorra,AND,1940,one-party autocracy
Andorra,AND,1941,one-party autocracy
Andorra,AND,1942,one-party autocracy
Andorra,AND,1943,one-party autocracy
Andorra,AND,1944,one-party autocracy
Andorra,AND,1945,one-party autocracy
Andorra,AND,1946,one-party autocracy
Andorra,AND,1947,one-party autocracy
Andorra,AND,1948,one-party autocracy
Andorra,AND,1949,one-party autocracy
Andorra,AND,1950,one-party autocracy
Andorra,AND,1951,one-party autocracy
Andorra,AND,1952,one-party autocracy
Andorra,AND,1953,one-party autocracy
Andorra,AND,1954,one-party autocracy
Andorra,AND,1955,one-party autocracy
Andorra,AND,1956,one-party autocracy
Andorra,AND,1957,one-party autocracy
Andorra,AND,1958,one-party autocracy
Andorra,AND,1959,one-party autocracy
Andorra,AND,1960,one-party autocracy
Andorra,AND,1961,one-party autocracy
Andorra,AND,1962,one-party autocracy
Andorra,AND,1963,one-party autocracy
Andorra,AND,1964,one-party autocracy
Andorra,AND,1965,one-party autocracy
Andorra,AND,1966,one-party autocracy
Andorra,AND,1967,one-party autocracy
Andorra,AND,1968,one-party autocracy
Andorra,AND,1969,one-party autocracy
Andorra,AND,1970,one-party autocracy
Andorra,AND,1971,one-party autocracy
Andorra,AND,1972,one-party autocracy
Andorra,AND,1973,one-party autocracy
Andorra,AND,1974,one-party autocracy
Andorra,AND,1975,one-party autocracy
Andorra,AND,1976,one-party autocracy
Andorra,AND,1977,one-party autocracy
Andorra,AND,1978,one-party autocracy
Andorra,AND,1979,one-party autocracy
Andorra,AND,1980,one-party autocracy
Andorra,AND,1981,one-party autocracy
Andorra,AND,1982,one-party autocracy
Andorra,AND,1983,one-party autocracy
Andorra,AND,1984,one-party autocracy
Andorra,AND,1985,one-party autocracy
Andorra,AND,1986,one-party autocracy
Andorra,AND,1987,one-party autocracy
Andorra,AND,1988,one-party autocracy
Andorra,AND,1989,one-party autocracy
Andorra,AND,1990,one-party autocracy
Andorra,AND,1991,one-party autocracy
Andorra,AND,1992,one-party autocracy
Andorra,AND,1993,1
Andorra,AND,1994,2
Andorra,AND,1995,3
Andorra,AND,1996,4
Andorra,AND,1997,5
Andorra,AND,1998,6
Andorra,AND,1999,7
Andorra,AND,2000,8
Andorra,AND,2001,9
Andorra,AND,2002,10
Andorra,AND,2003,11
Andorra,AND,2004,12
Andorra,AND,2005,13
Andorra,AND,2006,14
Andorra,AND,2007,15
Andorra,AND,2008,16
Andorra,AND,2009,17
Andorra,AND,2010,18
Andorra,AND,2011,19
Andorra,AND,2012,20
Andorra,AND,2013,21
Andorra,AND,2014,22
Andorra,AND,2015,23
Andorra,AND,2016,24
Andorra,AND,2017,25
Andorra,AND,2018,26
Andorra,AND,2019,27
Andorra,AND,2020,28
Andorra,AND,2021,29
Andorra,AND,2022,30
Andorra,AND,2023,31
Andorra,AND,2024,32
Angola,AGO,1885,non-electoral autocracy
Angola,AGO,1886,non-electoral autocracy
Angola,AGO,1887,non-electoral autocracy
Angola,AGO,1888,non-electoral autocracy
Angola,AGO,1889,non-electoral autocracy
Angola,AGO,1890,non-electoral autocracy
Angola,AGO,1891,non-electoral autocracy
Angola,AGO,1892,non-electoral autocracy
Angola,AGO,1893,non-electoral autocracy
Angola,AGO,1894,non-electoral autocracy
Angola,AGO,1895,non-electoral autocracy
Angola,AGO,1896,non-electoral autocracy
Angola,AGO,1897,non-electoral autocracy
Angola,AGO,1898,non-electoral autocracy
Angola,AGO,1899,non-electoral autocracy
Angola,AGO,1900,non-electoral autocracy
Angola,AGO,1901,non-electoral autocracy
Angola,AGO,1902,non-electoral autocracy
Angola,AGO,1903,non-electoral autocracy
Angola,AGO,1904,non-electoral autocracy
Angola,AGO,1905,non-electoral autocracy
Angola,AGO,1906,non-electoral autocracy
Angola,AGO,1907,non-electoral autocracy
Angola,AGO,1908,non-electoral autocracy
Angola,AGO,1909,non-electoral autocracy
Angola,AGO,1910,non-electoral autocracy
Angola,AGO,1911,non-electoral autocracy
Angola,AGO,1912,non-electoral autocracy
Angola,AGO,1913,non-electoral autocracy
Angola,AGO,1914,non-electoral autocracy
Angola,AGO,1915,non-electoral autocracy
Angola,AGO,1916,non-electoral autocracy
Angola,AGO,1917,non-electoral autocracy
Angola,AGO,1918,non-electoral autocracy
Angola,AGO,1919,non-electoral autocracy
Angola,AGO,1920,non-electoral autocracy
Angola,AGO,1921,non-electoral autocracy
Angola,AGO,1922,non-electoral autocracy
Angola,AGO,1923,non-electoral autocracy
Angola,AGO,1924,non-electoral autocracy
Angola,AGO,1925,non-electoral autocracy
Angola,AGO,1926,non-electoral autocracy
Angola,AGO,1927,non-electoral autocracy
Angola,AGO,1928,non-electoral autocracy
Angola,AGO,1929,non-electoral autocracy
Angola,AGO,1930,non-electoral autocracy
Angola,AGO,1931,non-electoral autocracy
Angola,AGO,1932,non-electoral autocracy
Angola,AGO,1933,non-electoral autocracy
Angola,AGO,1934,non-electoral autocracy
Angola,AGO,1935,non-electoral autocracy
Angola,AGO,1936,non-electoral autocracy
Angola,AGO,1937,non-electoral autocracy
Angola,AGO,1938,non-electoral autocracy
Angola,AGO,1939,non-electoral autocracy
Angola,AGO,1940,non-electoral autocracy
Angola,AGO,1941,non-electoral autocracy
Angola,AGO,1942,non-electoral autocracy
Angola,AGO,1943,non-electoral autocracy
Angola,AGO,1944,non-electoral autocracy
Angola,AGO,1945,non-electoral autocracy
Angola,AGO,1946,non-electoral autocracy
Angola,AGO,1947,non-electoral autocracy
Angola,AGO,1948,non-electoral autocracy
Angola,AGO,1949,non-electoral autocracy
Angola,AGO,1950,non-electoral autocracy
Angola,AGO,1951,non-electoral autocracy
Angola,AGO,1952,non-electoral autocracy
Angola,AGO,1953,non-electoral autocracy
Angola,AGO,1954,non-electoral autocracy
Angola,AGO,1955,non-electoral autocracy
Angola,AGO,1956,non-electoral autocracy
Angola,AGO,1957,non-electoral autocracy
Angola,AGO,1958,non-electoral autocracy
Angola,AGO,1959,non-electoral autocracy
Angola,AGO,1960,non-electoral autocracy
Angola,AGO,1961,non-electoral autocracy
Angola,AGO,1962,non-electoral autocracy
Angola,AGO,1963,non-electoral autocracy
Angola,AGO,1964,non-electoral autocracy
Angola,AGO,1965,non-electoral autocracy
Angola,AGO,1966,non-electoral autocracy
Angola,AGO,1967,non-electoral autocracy
Angola,AGO,1968,non-electoral autocracy
Angola,AGO,1969,non-electoral autocracy
Angola,AGO,1970,non-electoral autocracy
Angola,AGO,1971,non-electoral autocracy
Angola,AGO,1972,non-electoral autocracy
Angola,AGO,1973,one-party autocracy
Angola,AGO,1974,one-party autocracy
Angola,AGO,1975,non-electoral autocracy
Angola,AGO,1976,non-electoral autocracy
Angola,AGO,1977,non-electoral autocracy
Angola,AGO,1978,non-electoral autocracy
Angola,AGO,1979,one-party autocracy
Angola,AGO,1980,one-party autocracy
Angola,AGO,1981,one-party autocracy
Angola,AGO,1982,one-party autocracy
Angola,AGO,1983,one-party autocracy
Angola,AGO,1984,one-party autocracy
Angola,AGO,1985,one-party autocracy
Angola,AGO,1986,one-party autocracy
Angola,AGO,1987,one-party autocracy
Angola,AGO,1988,one-party autocracy
Angola,AGO,1989,one-party autocracy
Angola,AGO,1990,one-party autocracy
Angola,AGO,1991,one-party autocracy
Angola,AGO,1992,multi-party autocracy
Angola,AGO,1993,multi-party autocracy
Angola,AGO,1994,multi-party autocracy
Angola,AGO,1995,multi-party autocracy
Angola,AGO,1996,multi-party autocracy
Angola,AGO,1997,multi-party autocracy
Angola,AGO,1998,multi-party autocracy
Angola,AGO,1999,multi-party autocracy
Angola,AGO,2000,multi-party autocracy
Angola,AGO,2001,multi-party autocracy
Angola,AGO,2002,multi-party autocracy
Angola,AGO,2003,multi-party autocracy
Angola,AGO,2004,multi-party autocracy
Angola,AGO,2005,multi-party autocracy
Angola,AGO,2006,multi-party autocracy
Angola,AGO,2007,multi-party autocracy
Angola,AGO,2008,multi-party autocracy
Angola,AGO,2009,multi-party autocracy
Angola,AGO,2010,multi-party autocracy
Angola,AGO,2011,multi-party autocracy
Angola,AGO,2012,multi-party autocracy
Angola,AGO,2013,multi-party autocracy
Angola,AGO,2014,multi-party autocracy
Angola,AGO,2015,multi-party autocracy
Angola,AGO,2016,multi-party autocracy
Angola,AGO,2017,multi-party autocracy
Angola,AGO,2018,multi-party autocracy
Angola,AGO,2019,multi-party autocracy
Angola,AGO,2020,multi-party autocracy
Angola,AGO,2021,multi-party autocracy
Angola,AGO,2022,multi-party autocracy
Angola,AGO,2023,multi-party autocracy
Angola,AGO,2024,multi-party autocracy
Antigua and Barbuda,ATG,1951,multi-party autocracy without elected executive
Antigua and Barbuda,ATG,1952,multi-party autocracy without elected executive
Antigua and Barbuda,ATG,1953,multi-party autocracy without elected executive
Antigua and Barbuda,ATG,1954,multi-party autocracy without elected executive
Antigua and Barbuda,ATG,1955,multi-party autocracy without elected executive
Antigua and Barbuda,ATG,1956,multi-party autocracy without elected executive
Antigua and Barbuda,ATG,1957,multi-party autocracy without elected executive
Antigua and Barbuda,ATG,1958,multi-party autocracy without elected executive
Antigua and Barbuda,ATG,1959,multi-party autocracy without elected executive
Antigua and Barbuda,ATG,1960,multi-party autocracy without elected executive
Antigua and Barbuda,ATG,1961,multi-party autocracy without elected executive
Antigua and Barbuda,ATG,1962,multi-party autocracy without elected executive
Antigua and Barbuda,ATG,1963,multi-party autocracy without elected executive
Antigua and Barbuda,ATG,1964,multi-party autocracy without elected executive
Antigua and Barbuda,ATG,1965,multi-party autocracy without elected executive
Antigua and Barbuda,ATG,1966,multi-party autocracy without elected executive
Antigua and Barbuda,ATG,1967,1
Antigua and Barbuda,ATG,1968,2
Antigua and Barbuda,ATG,1969,3
Antigua and Barbuda,ATG,1970,4
Antigua and Barbuda,ATG,1971,5
Antigua and Barbuda,ATG,1972,6
Antigua and Barbuda,ATG,1973,7
Antigua and Barbuda,ATG,1974,8
Antigua and Barbuda,ATG,1975,9
Antigua and Barbuda,ATG,1976,10
Antigua and Barbuda,ATG,1977,11
Antigua and Barbuda,ATG,1978,12
Antigua and Barbuda,ATG,1979,13
Antigua and Barbuda,ATG,1980,multi-party autocracy
Antigua and Barbuda,ATG,1981,multi-party autocracy
Antigua and Barbuda,ATG,1982,multi-party autocracy
Antigua and Barbuda,ATG,1983,multi-party autocracy
Antigua and Barbuda,ATG,1984,multi-party autocracy
Antigua and Barbuda,ATG,1985,multi-party autocracy
Antigua and Barbuda,ATG,1986,multi-party autocracy
Antigua and Barbuda,ATG,1987,multi-party autocracy
Antigua and Barbuda,ATG,1988,multi-party autocracy
Antigua and Barbuda,ATG,1989,multi-party autocracy
Antigua and Barbuda,ATG,1990,multi-party autocracy
Antigua and Barbuda,ATG,1991,multi-party autocracy
Antigua and Barbuda,ATG,1992,multi-party autocracy
Antigua and Barbuda,ATG,1993,multi-party autocracy
Antigua and Barbuda,ATG,1994,multi-party autocracy
Antigua and Barbuda,ATG,1995,multi-party autocracy
Antigua and Barbuda,ATG,1996,multi-party autocracy
Antigua and Barbuda,ATG,1997,multi-party autocracy
Antigua and Barbuda,ATG,1998,multi-party autocracy
Antigua and Barbuda,ATG,1999,multi-party autocracy
Antigua and Barbuda,ATG,2000,multi-party autocracy
Antigua and Barbuda,ATG,2001,multi-party autocracy
Antigua and Barbuda,ATG,2002,multi-party autocracy
Antigua and Barbuda,ATG,2003,multi-party autocracy
Antigua and Barbuda,ATG,2004,1
Antigua and Barbuda,ATG,2005,2
Antigua and Barbuda,ATG,2006,3
Antigua and Barbuda,ATG,2007,4
Antigua and Barbuda,ATG,2008,5
Antigua and Barbuda,ATG,2009,6
Antigua and Barbuda,ATG,2010,7
Antigua and Barbuda,ATG,2011,8
Antigua and Barbuda,ATG,2012,9
Antigua and Barbuda,ATG,2013,10
Antigua and Barbuda,ATG,2014,11
Antigua and Barbuda,ATG,2015,12
Antigua and Barbuda,ATG,2016,13
Antigua and Barbuda,ATG,2017,14
Antigua and Barbuda,ATG,2018,15
Antigua and Barbuda,ATG,2019,16
Antigua and Barbuda,ATG,2020,17
Antigua and Barbuda,ATG,2021,18
Antigua and Barbuda,ATG,2022,19
Antigua and Barbuda,ATG,2023,20
Antigua and Barbuda,ATG,2024,21
Argentina,ARG,1789,non-electoral autocracy
Argentina,ARG,1790,non-electoral autocracy
Argentina,ARG,1791,non-electoral autocracy
Argentina,ARG,1792,non-electoral autocracy
Argentina,ARG,1793,non-electoral autocracy
Argentina,ARG,1794,non-electoral autocracy
Argentina,ARG,1795,non-electoral autocracy
Argentina,ARG,1796,non-electoral autocracy
Argentina,ARG,1797,non-electoral autocracy
Argentina,ARG,1798,non-electoral autocracy
Argentina,ARG,1799,non-electoral autocracy
Argentina,ARG,1800,non-electoral autocracy
Argentina,ARG,1801,non-electoral autocracy
Argentina,ARG,1802,non-electoral autocracy
Argentina,ARG,1803,non-electoral autocracy
Argentina,ARG,1804,non-electoral autocracy
Argentina,ARG,1805,non-electoral autocracy
Argentina,ARG,1806,non-electoral autocracy
Argentina,ARG,1807,non-electoral autocracy
Argentina,ARG,1808,non-electoral autocracy
Argentina,ARG,1809,non-electoral autocracy
Argentina,ARG,1810,non-electoral autocracy
Argentina,ARG,1811,non-electoral autocracy
Argentina,ARG,1812,non-electoral autocracy
Argentina,ARG,1813,non-electoral autocracy
Argentina,ARG,1814,non-electoral autocracy
Argentina,ARG,1815,non-electoral autocracy
Argentina,ARG,1816,one-party autocracy
Argentina,ARG,1817,one-party autocracy
Argentina,ARG,1818,one-party autocracy
Argentina,ARG,1819,one-party autocracy
Argentina,ARG,1820,non-electoral autocracy
Argentina,ARG,1821,non-electoral autocracy
Argentina,ARG,1822,non-electoral autocracy
Argentina,ARG,1823,non-electoral autocracy
Argentina,ARG,1824,non-electoral autocracy
Argentina,ARG,1825,non-electoral autocracy
Argentina,ARG,1826,one-party autocracy
Argentina,ARG,1827,one-party autocracy
Argentina,ARG,1828,non-electoral autocracy
Argentina,ARG,1829,one-party autocracy
Argentina,ARG,1830,one-party autocracy
Argentina,ARG,1831,one-party autocracy
Argentina,ARG,1832,one-party autocracy
Argentina,ARG,1833,one-party autocracy
Argentina,ARG,1834,one-party autocracy
Argentina,ARG,1835,one-party autocracy
Argentina,ARG,1836,one-party autocracy
Argentina,ARG,1837,one-party autocracy
Argentina,ARG,1838,one-party autocracy
Argentina,ARG,1839,one-party autocracy
Argentina,ARG,1840,one-party autocracy
Argentina,ARG,1841,one-party autocracy
Argentina,ARG,1842,one-party autocracy
Argentina,ARG,1843,one-party autocracy
Argentina,ARG,1844,one-party autocracy
Argentina,ARG,1845,one-party autocracy
Argentina,ARG,1846,one-party autocracy
Argentina,ARG,1847,one-party autocracy
Argentina,ARG,1848,one-party autocracy
Argentina,ARG,1849,one-party autocracy
Argentina,ARG,1850,one-party autocracy
Argentina,ARG,1851,one-party autocracy
Argentina,ARG,1852,non-electoral autocracy
Argentina,ARG,1853,non-electoral autocracy
Argentina,ARG,1854,one-party autocracy
Argentina,ARG,1855,one-party autocracy
Argentina,ARG,1856,one-party autocracy
Argentina,ARG,1857,one-party autocracy
Argentina,ARG,1858,one-party autocracy
Argentina,ARG,1859,multi-party autocracy
Argentina,ARG,1860,multi-party autocracy
Argentina,ARG,1861,multi-party autocracy
Argentina,ARG,1862,one-party autocracy
Argentina,ARG,1863,one-party autocracy
Argentina,ARG,1864,one-party autocracy
Argentina,ARG,1865,one-party autocracy
Argentina,ARG,1866,one-party autocracy
Argentina,ARG,1867,one-party autocracy
Argentina,ARG,1868,multi-party autocracy
Argentina,ARG,1869,multi-party autocracy
Argentina,ARG,1870,multi-party autocracy
Argentina,ARG,1871,multi-party autocracy
Argentina,ARG,1872,multi-party autocracy
Argentina,ARG,1873,multi-party autocracy
Argentina,ARG,1874,multi-party autocracy
Argentina,ARG,1875,multi-party autocracy
Argentina,ARG,1876,multi-party autocracy
Argentina,ARG,1877,multi-party autocracy
Argentina,ARG,1878,multi-party autocracy
Argentina,ARG,1879,multi-party autocracy
Argentina,ARG,1880,multi-party autocracy
Argentina,ARG,1881,multi-party autocracy
Argentina,ARG,1882,multi-party autocracy
Argentina,ARG,1883,multi-party autocracy
Argentina,ARG,1884,multi-party autocracy
Argentina,ARG,1885,multi-party autocracy
Argentina,ARG,1886,multi-party autocracy
Argentina,ARG,1887,multi-party autocracy
Argentina,ARG,1888,multi-party autocracy
Argentina,ARG,1889,multi-party autocracy
Argentina,ARG,1890,multi-party autocracy
Argentina,ARG,1891,multi-party autocracy
Argentina,ARG,1892,multi-party autocracy
Argentina,ARG,1893,multi-party autocracy
Argentina,ARG,1894,multi-party autocracy
Argentina,ARG,1895,multi-party autocracy
Argentina,ARG,1896,multi-party autocracy
Argentina,ARG,1897,multi-party autocracy
Argentina,ARG,1898,multi-party autocracy
